id,cluster
W:\Users\Goldian\Desktop\data\images\images\\d9br3hVgYOQGnEz7RSkZWBJaKc0yFlDHX5sTwetI.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\D9cQBPmy8pLFz7v1NKoCS2hjJOngMda4xbrHeIE5.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\D9dOFSo73Ryi8ke4EP2x5bnvMWYmcQLBNjhIZtlz.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\d9GkhOJZHSzNQ7tRbCsK6AFBrWMYLujfvm3cgT2q.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\d9GzYpNZuyMA5wB7SmiqknfELcrIelJXRgW23oaV.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\d9Iyp3vVC8itSODqY7AgE0hHbxFr2Zlk1JzeWu4M.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\d9Jop71KbEq8RlPBzcFVTXGiU5eLkrOyfwSu0Hja.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\D9JQPVpN3ZU4gsa8BHr62SekoETyY7dOtzjKbXml.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\d9l2gzBj4WeN3UnEfHkXmtC0h7oSADTPayMI8q1R.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\D9LZb1IhRscmAGBY0CNnUp4Hk3r8xMWueSt7oPF2.jpg,40
W:\Users\Goldian\Desktop\data\images\images\\D9oU8qRc3Xi1xzYLyEJsBNlGtFZVjKT5rwvpHgCh.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\D9pNFTkQcJZdnBelqsCVKoatSP1ruXR670m4H3IG.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\D9rGMKf0VFBnJqA1Ol35aWSHNCz86vRtZuQTdoep.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\D9SV0CLOAqhPZiJox1UKrnWlpFjYM746XGtwINsB.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\D9t1WleTJHXBsp8wE5yNFRMhvICaYjfk6OcPixoV.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\d9TB0eCWXmA5ObIa1rnZP8cpuDjzKshvgL6YlM27.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\D9UmIQZlO7hRYTbezC40gyaoVjuLvASG5MsifFWK.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\d9vbnjlaxgERpqGM0Q7rB5VyHU3KmNSw6tPIX8zZ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\d9wEXWVaoF5xYuZsLpIHOy6Rj0JBmg4vC71AKrGD.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\d9wMP0kWEr8mChyUzXoF4Bvng7tOViSJND61IuKY.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\d9x8ltrBij3XCqZ1zMnHGaOTV6mLAuNQDEF4RP2W.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\D9yW0tMHFbzJAgrC6XNLwBGp8PsvQqefjmoO5k3Y.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\da27OIXitALmfjHBKDUFTRv3g5ypkebz8EJ0GNoV.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DA548BvI3TcJr0yGtbOsnowYzZCMFeN6q2fLgpWh.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DA5jkJrxbi7SlGc1XqeQfdZPznvRB69EyTuLhtWK.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DA6NJmSXPckdtwVCaoL4MFjIiyfHgu09Ox317YRh.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DA6rJy4hbGR8Bg71mXvzH2qoPf9CtxYSOlswUaTQ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\da6yRjqEkAhXMg7nBrCm9G5S0QszJPi2pucFveHV.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dA7QKNWwOT1vXihruBfpYq2LP0xJ6MC8GkgRy4Ez.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dA8CpQFfEhv1o2wNXVORGx6Hc0qtKPimM4SDzZBs.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Da9WtjQ8KcXq6hU0BoTN3pRICyV4LlwEbfF5Pk7M.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DabL8TsR1CF3EuVroiZ7kPN9MlBgcjOvzS6pXHYm.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dAc71QPWl9wTgOZbDfhmFCJ0Etsv3rUXIS8oYBez.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dACezIhtE2OQoYNUfxF6kqJG1lZcHP4LmvVw9K83.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DAdKRtfLCOe0lbghEj83MYup7NaWcqPZSXHrs4JT.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\daf2CmMngWY3A0NGSXR4icr6Up8sQPjzuw7xHBe9.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dAFa9S1snx6XPTRmYlUroyQB4HwfLjpVZ0zWK3ce.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DaFVbOReP178BljGYzJ4pyLoSvTZmtN06cEAXIU3.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dAG2b3Dr4SoXWuxVPfc78nMTsgv5LOz61RhYjaBF.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DAg7ziWQpmjBoGtfObPaTnMVLINx4JceUKlFCSy1.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DAGandsBUeLKjYFh1IEPkvSbou7g8qTcyHfMO3zQ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DaH6JcWQTNqiuv42zZ58kd7xYpmnwAyXBsjI3boC.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dahqGziIS2XVA6EQxZovRHf8JcNr4snjD7yUugYO.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\daIo3Wq4jV9DNQPOGrf527ub1tvUcw8xTilHkAJy.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DAl57H3rNVIWFJL20coiCGuZBa4x1nvPtMwgTb9Q.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DalOLGtEZ92cYjUiTKHJznWwReF864hMQq7uvV53.jpg,29
W:\Users\Goldian\Desktop\data\images\images\\daNmr0f3IJhbHsWVouy4lKTLM621YtzAODcQiFgp.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\daNWuAZb8PYFGhMwJcBXIDQtg0feiCRTVyq4kzSl.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DaOx9Q4ognE152wzVYrTXNKZiCkItcU6SLlRWJ7b.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dapgwQN5oUsIv2C3rMXtxqflBj0hkHV4W76TeREA.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DaQ7XAVb96xR3r2GsCEpeJqLMo4BwkN1TUF5m0Kh.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DAR39Ml847KqaSGIyVNZQxkfYjWnCBTgEdHoeU5J.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dARTpZaWtfqObuxLVXj4SIkDQ13MFwgGoEv86Csi.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DaRV6ytnHikNrzoK14bEBG0IpWZX7OfCYxhdTj9Q.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DAsEcYp0ql9hnSK3UPXgeFkvfzVRiBboaHtLZ1ON.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DATL7MEZygqUQhn8vd9HlrSViecYzP4oxKb5Ik1W.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DauktWr5OmG3zbYRs8H1ifAIwQMEXyjp4cv0LKBT.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DAVTpJ2BtFROl69ZGiNbdSyLeKqM3Ehg4Xnf01QI.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DAvVS7dnF3lNZIuxH0UjmOwYXBPyWEK52z6g4cht.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dAXMBTtf2V4qzK0Hm568ZUeEuryYplvDSwIkbPOi.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dAYeFWuxNsry0hCPm5fEOt42VQ7RkDUKHg13IZoJ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dAYvh3w0SJMflyOGa5icUnQzmKstkgFZVLB62TbW.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\daZR9QsXkCGFzoUyKENh0t4TwPgcbfDpu2jqneI5.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dAzt6i8y37YlQMG241ZgmkVHxWDFPf5wRvh0jeNB.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\db0xMYmpS6yI5OavRncr7KlshUq8jo9XPW1Zf3JL.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DB1mIHrvtEoL2bWNMxUQJXOzGiYlyT6d3Rgh4uFa.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\db2eKnlAIMC5YO1UpLvQqfTarRGj4uyHwNtiZh0c.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DB2Fmh4LGl9sXMauoUA0KSpgejEdyN7ntVJcYW8z.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Db4Q6x2mLyHEkZV5sSl3NBti7FcGhnC0grUR1Tqe.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dB5meOjxSFE8qncyXszHQ7haDiZKobJCt9kAL60f.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dbafntoje3GSJTP94WRZ6rLMXm7vUCpVEHAhKNzI.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dbBw7AIsivSUuna0CemPEhWl5pVxZ2RfXQ1yDjHO.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBCHUgj8E79tbv5fTiPLZzXDowMy4aN62GlROuJs.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DbEPdU4QoIacwZ8luWN96OehrxCqjGLHkVRYviSg.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DbeRucWshj4JTNMtkoO6g0ry3qGxdHK7vmLCZ5QE.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DbesdY1MuahpXIJRxw9STy8QABfHFz65i7rvtqn4.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dbFG6ZrKLEhs1qxSR3Ac0T7UvCgXyDi9HNlWauVm.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBFMU9WRrP3vfNL8HmJTIqY5XAuicGEnDxeSwKC6.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBGP41abAjmYQDoJ9e3cWXiHC5z8v6U0qOtwKxZr.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DBIbFx37s9WAqZ1nVfaTM5duU2EeCKRjhXGimzgt.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DBIURJGzHPZwbN765s281ryQmOiTvnl9fVaKj3EY.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DBIwfCcgAtjZV5s8JNxyLr0nO1hibaHK4RGXkd2v.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dbk14JVjqI7hFM8XLf6uswKNvRCztYAxne5rGgE2.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBkI9lG4D6ajgzWv5JiCVrx7SEn3P2LpNwtfqUMA.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DbKnQAihExtfSjRJzGwpo8kBcTs7NCM2IvOl5yFe.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dbkWFfsPlnE0YRNGQZ7hcojyur84IKiDB15M6mSa.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dbkZiYlnJ2VtBRquCDhz7rPWgIv6KUma3y0s4TpL.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DBLHRgVvYIU0qwnfErtxs2AN1OT58SXFzkKo4ZbW.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBmItFgrh3DRlbPW2sjqG0QauAOLHUwe8479zJCp.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBmIuF9CQ3ZWGhkeytpnvTJLMSKYlog2PEriwxzX.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBN1fHOb7azF6vXT8PyLo3KVZCS2EQRG04WMuceA.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DbNTS2fv3hlFcndiq6Xx1I7R0koQOYzuVLZtgHU8.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DBNuW37THli14kacnLrQjAhzSeUG9OwvbPymdtRV.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBryRKO2SoDlv80CaTQ9Nh36UjqEYpufxnPItiHg.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dbSfRBY5G8KE9igLQH4sTax2rZyvNqeIwFp6PUmn.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DbSFYco5zuivHrB7lasX3ML80qy6ARhxmdN2fZOI.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBTnXeMfAvJs1LFhZ5H3zyOUcPuqYmEl8ta6bkrG.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DbTukLriCEHZy8sxaIX9A4Rg0fWVY762w5tvPJ3G.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dbtVMG6KThRQf9DcUIEoPON2aSinle83vwskLW1Z.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBuvU953RhC2kYe6VDMHstwqjPOKnJFNagiolf7m.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBv1xKhti9lI6Ngq4HnX7YmRDsWzoUCPGVc3pAJS.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DBv6hsHml78wZ3jOCUFu1eaGiPfXIbyVgkq4rQRd.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBwbAxpECcsqakmV2D6SovnYQ4NXyW1tfuGTI03H.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBxpuT8DWjm9KFc4elJOC1vqEhotwg763rAGsnLP.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBZkODzlJqAiCVcaYuvUmxKfGLnNo04P5TrEtsgF.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dBZQjcXeOTG4zx2U8lVEpt9YoqDhgb6RIAfm1sCJ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Dc4879WPktVjOIlrzJHFyML6nbAUNpoThBKmSEx0.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Dc496OnAJCrkRNt8Wgwl17Y2z5IEvLeqsxuoGdTb.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Dc6ohINP8XVJK95CGx4YBnkLE3lHM7ZArySuw2Ob.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Dc7FAuPbB2GyWaxNw83MsYdvq4CZf9pO5mrRJkHQ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DC7HZdxG5lvIV1SjYzn8btMLhPgUB9iT0XawrNWo.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DC891YzKHAher0qvMfk6VjJ4cXGabFwn2SLpNUWl.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Dc8UTn5CKf9jNWVHwZv2uMGOi4zg6px1XbsIJh3B.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DCAZrFKYMy4OTuGzbRHNmcEeS6sf3hPvI5jWk2an.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DCbNwpIYo3APTj5eQRmhzLvuHnylSBJ8dk6qrEKM.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DcBSVyMqhvXOn98dGAZK6kwCW5pLNrxzFoQlYief.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DcCKAOvwauYq9H8l0rhGbS7yzjPE31g6iIUxFQWX.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DCdePTrx8G3QW704olJsLRAvgmyiafjqVOSh2bKt.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DCEOLy3XvGaufJre1PwWl0dZshVotA9YMBRj2czq.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dCguTKo78AHvW5DGzwsZLEMIaNn4Jl91mfqXcrYV.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dchkaS5uYLR12EHvQioWp7DTxGCN6MnXtmzjVeUP.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dciwSIlDNYCtTUo72vZAWQP4MqmnH16bLeGkzg0j.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DCJ8PmeyNaYTfgnp9Vz2Aujq5cv0B6USwLZWb4RG.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DCLd40ltQca9ivngrxwhPmO7XyGHsUB3Soe2zWuj.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DcLIPQ7oVTkeHA3uvFEGjJahb8xiKRY2ZCwWM5Bz.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dCLQYOnUbDlwca8t1sKMHZhu4Je2Wq70E6Vo9Gpx.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dclV4ZUr0sQkFgpvDJ3iqwef81LyWG7xuPzOINot.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dcMlHhYFpIrvQEBUC6ZOW9y37Rw1S5qX28fektoN.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dcngJR8OEIT0VepFjSoBak95LqNsHKxDzbZ6QyuU.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dcNgOqX2WpBmrk7YlIQKhxvnF8UAw0aC9VPLozbD.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dCNR7TMiybxo4zk3Ojnw2q89rVhLvHg1lDWGuSIE.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DCp8Ui7Hxh6453EoMaNb9OjfWncAwzQTy1dkeRlr.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dCpMoBxiSek9gJVFK8zTHOG46m5nWU0I2cYhLN3E.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dCqD2ytMJW07bmF5l16Shpuzf9YxkIBRj8EVAiZw.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DcQuojyKwO30g9EXYfUHCRWzTB8VlaAJ2i6xh75k.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DcSoB7eQaMp8tOHWqmEk03Ti2VGCsdNv1lxgKJ95.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DcTgUR1txLkd86n9JawmpMoW2Kbru7heqVSz40FH.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dctvFGPj6Hws75ICpe9VZx1S8Qr4lq0aRuDKbJYL.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DcVdX9wYsrQCOL3z4bIhB8K2guZ5fTlin71qtWoH.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dCVzugWPj3QY2pfXFrwSKoHJ1EkNDtZRmcsh0LMe.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DCwioauXVTvselbm5O84KgQZ0kF1R7YxNEdAnJHt.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dcWmxEPsb8iZo2yMl4qA9H3prV7F6eYNQwBfXtJh.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dCwzkoEsMK6Qpn5WLuYATvjOD7r9aSfghqePFy8B.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DcY1rNT2bwuEydZ8xsSXQo9kCnHhKJ0te4ROIq5g.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dCYB4LI1nm3FRPTO7eofJGygXr2lWuvAc9UshEbM.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DcyX6Oz5U4T8wQ1fLlhj2iCNMvarxVY7RJPoAGZ3.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dcyYVf1BSTvAGZ78i2rL3HNbl4PWeXCFEpqI6Ukw.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dCYzt5aGPDir04cVfg2wSAuE9yZvmTqXWnI16pJe.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dcz81e7fyIjJVOCTXDtMiPw6HWSNxFZl3GRuA9aK.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DczA7sNEU4eomgabOW02yjnFCPQIfdH63ptTqrGk.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DczHvkyZQKj5em3SYp4busdoU6LBAnPTElhqJgCi.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Dd1lMCNJs5EAFwrQK4jvGOcX08tp3a7bfoTeLUmq.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dD2tjzUeNgHQBVYbC0A3sLlcMkaxqwpJhmo7yTfO.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Dd3zUVrK4hL0tJ6jGEuoWQfxkC91Zp78AecnyO5P.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dD89PblZ6is51KqwE7Mz2fxOS4vgycWLCBVtG0ao.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDbLgijq9V0ZHokrxQasT7W6m3tUPSJvNCp4R8l1.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDf4r1l82NWM3XHKa6RUIJb5BAneFECsLpGYZovO.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DdFAMyatjBxpzEYfu21IRkhCNb5QsGrVLi9XngoS.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDgzZV9PNtvhxcbF7QaSW5orj84XliHsTOEY0MfC.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDhzg8YBxj74IZn0Fk23epcmQrLHRi6A5VlSbJO9.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDJYSc1qNn6QCF2va8m4EVtzsKxiIo3rlXbygk7h.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDKh39yQeBC5rMSOkEpYbisLg8ovJ0mP4wuj2U6l.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDKRvz1PJV7FA6kQNLu23iwjmlg4cxrpotZEI59S.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDMzT1catLKUWqXpBnCO64F5VI8bRH7oGwxYfeSr.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDON8VJcyi4UQLkKw6lbHgCqrGm1Y5FReXTovZ7x.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDRYIhb0JU3Zryi5oz2TgsqfMnXtKPeASwFB1aj8.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dDTJnt6vG0XKHPjNhcOASWEyluR8I39wLz4pm2Ur.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DdWbs4rCRLl2zhI6OpStBGg8Q3Vcu5yYT9UxoMnA.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DdWPcz219pUgqZakGS3mwFCboeVJ6unKt8N4Bj0Y.jpg,54
W:\Users\Goldian\Desktop\data\images\images\\dDyaUmTHhN42ZlroKAbQtWzXI6Pc8SYJnsxpvLgE.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DE2lRiOU6xksIBTeYNbHdoSP9AgCzmjuG1y3pL4M.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\de32ZnGNVroD0watUjWQbMymqv5lYSECHBzJc19O.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\de3TuyoL0RIzk64plh7tXCEnm8iWGjMaZVfgqJKU.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DE4zvPCa2Js5StpjLbZY9nNQ01hkuFwxdlTyfqMg.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dE5j4u2fXaphWk3mynb1GrHOwIVBRvZeQq7xzUCo.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\De6b1inHoYaXkS9t3EwcKjxmMydRs4uAIPghN7q8.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\de6soJrFjvBtCRfuV4yq850bGi2wKWDIaXc9QEZH.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DE7LzFumQIlACUtevYa26ygNX5SJBrsWPZxpO309.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\De7VI4ftrpHzN2LMu3gE6ixX50jBA1SQOaYFcnyG.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dea2VBXmL0gAjRGctQsrDkM94qPu5YpZxCW8IUSE.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dEAICcT756HkFmuNQa9xtKpLGSl4J3hPjw2rz0bv.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DEAlcte1mpKzy9Nqxi026JRGfsYW5gou7BHk4SQC.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\deAvRztiNXS5HsTpMgBojCk07rLQYyEmVGfbhqI3.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DeBA418UFH29nEiYcP6baJjpXrTZQswVhyoMz3fO.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dEDFHPpcZIX6bO3LQSx1iKlgvAGa4oVsjW7qtyNY.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\deFDKgQk062V7iPt3hNSwGlR5fBoInH4T18yaLEv.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DEFY9blnM1yr4PeLHtV6agsc0AwxN3vdSUfuWXqR.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DEG5qk08aISQoMms2RXPOT9wJfUrYN3yLvpH7ACu.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DEHO7WIn5roMsJNgpzZbyUhf3vSePAjKG80uqcCL.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DEj0BGOSqrNUYzXygTwk3vRIWl569pf2dJmACths.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Dejou5tAPQ6X1qlcmSgGTzxydINE8JpUZVvw3iWb.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dejvT9c5z2P4VDHnhgxIMsiwLNBkQlKCAabGYu1R.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Dejw9mxhfRMck1OSPvQF8IJNrA2ZuBylYp4ETasG.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dekr3UcVA4CH8b6TW1F7PjBuhMJmLzlYDvy0fiqI.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dEM49wyT7noKhPUif50kSr6OWCXupb8VcZtxjLQY.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dEMtWOnlBSG9X3yqJNsje8rzTDoZm45VHuPcwYUi.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DenfdxGyUjPBTIKpJC8uE0lqX7RtOa6obZh4wAH2.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DEo3MzHpaJNUKTORPe7iFuV6CgBbw0I9rclStshA.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\DeP2A7OzimFpbs9HJ3EWlVk1UIYvSyTMho8xZGCu.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\depvGlMwocfBCkbOFJn3zR9r6xaQTN5guStPXy0q.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\dEqPJs9XgowOY6LcBvUrAt5ibk4S2ZHzWTINfajM.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\deqRX0hzMD1ayQ5VIHK2iZtgFGSpmOWABCjsLblk.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\deRc2X0lKyNoDVp5umM7GBkPhvasZ8nLH4wQTFES.jpg,-1
